Age,Gender,Avg_Daily_Screen_Time_hr,Primary_Device,Exceeded_Recommended_Limit,Educational_to_Recreational_Ratio,Health_Impacts,Urban_or_Rural,Education_ScreenTime,Recreational_ScreenTime,device_usage_share,has_health_issue,screen_time_zscore
17,Male,2.62,TV,FALSE,0.48,None,Urban,1.2576,1.3624,47.03459638,1,0.964458153
11,Male,2.94,TV,FALSE,0.42,None,Urban,1.2348,1.7052,12.6029654,1,1.319474144
18,Female,2.94,TV,FALSE,0.31,None,Urban,0.9114,2.0286,25.60749588,1,0.324265381
11,Female,2.92,TV,FALSE,0.4,None,Urban,1.168,1.752,47.03459638,1,-0.897920819
12,Male,2.79,TV,FALSE,0.47,None,Urban,1.3113,1.4787,12.6029654,1,-0.781522133
11,Female,2.31,TV,FALSE,0.41,None,Urban,0.9471,1.3629,25.60749588,1,-0.286827719
12,Male,2.31,TV,FALSE,0.42,None,Urban,0.9702,1.3398,12.6029654,1,0.027448732
17,Male,1.71,TV,FALSE,0.35,None,Urban,0.5985,1.1115,47.03459638,1,0.888799007
13,Female,2.91,TV,FALSE,0.42,None,Urban,1.2222,1.6878,47.03459638,1,1.261274801
14,Male,2.57,TV,FALSE,0.33,None,Urban,0.8481,1.7219,47.03459638,1,0.330085315
18,Male,0.47,TV,FALSE,0.34,None,Urban,0.1598,0.3102,12.6029654,1,0.178767024
17,Male,2.3,TV,FALSE,0.35,None,Urban,0.805,1.495,14.75494234,1,0.626901964
16,Female,2.67,TV,FALSE,0.31,None,Urban,0.8277,1.8423,14.75494234,1,0.004168995
16,Female,1.53,TV,FALSE,0.42,None,Urban,0.6426,0.8874,47.03459638,1,0.044908535
14,Male,2.73,TV,FALSE,0.47,None,Urban,1.2831,1.4469,14.75494234,1,0.82477973
15,Male,2.19,TV,FALSE,0.44,None,Urban,0.9636,1.2264,12.6029654,1,-0.775702199
16,Male,2.35,TV,FALSE,0.31,None,Urban,0.7285,1.6215,47.03459638,1,0.219506564
16,Male,2.28,TV,FALSE,0.44,None,Urban,1.0032,1.2768,47.03459638,1,-0.15296923
17,Male,2.9,TV,FALSE,0.31,None,Urban,0.899,2.001,14.75494234,1,-0.257728048
16,Male,2.37,TV,FALSE,0.33,None,Urban,0.7821,1.5879,25.60749588,1,-0.27518785
11,Male,2.03,TV,FALSE,0.32,None,Urban,0.6496,1.3804,25.60749588,1,-2.533322353
15,Female,2.8,TV,FALSE,0.41,None,Urban,1.148,1.652,25.60749588,1,0.231146433
13,Female,2.39,TV,FALSE,0.45,None,Urban,1.0755,1.3145,25.60749588,1,1.726869544
13,Female,2.73,TV,FALSE,0.3,None,Urban,0.819,1.911,12.6029654,1,-0.042390479
18,Male,2.68,TV,FALSE,0.4,None,Urban,1.072,1.608,47.03459638,1,0.196226827
16,Male,2.68,TV,FALSE,0.45,None,Urban,1.206,1.474,14.75494234,1,2.279763301
13,Female,1.73,TV,FALSE,0.47,None,Urban,0.8131,0.9169,25.60749588,1,-1.450814576
12,Female,2.66,TV,FALSE,0.47,None,Urban,1.2502,1.4098,47.03459638,1,0.766580387
17,Female,3.3,TV,TRUE,0.42,None,Urban,1.386,1.914,47.03459638,1,1.290374473
14,Female,4.41,TV,TRUE,0.32,None,Urban,1.4112,2.9988,25.60749588,1,0.353365053
16,Female,6.5,TV,TRUE,0.49,None,Urban,3.185,3.315,25.60749588,1,-0.07149015
11,Female,6.12,TV,TRUE,0.34,None,Urban,2.0808,4.0392,47.03459638,1,0.074008207
18,Male,4.18,TV,TRUE,0.31,None,Urban,1.2958,2.8842,47.03459638,1,-0.281007785
17,Male,3.74,TV,TRUE,0.47,None,Urban,1.7578,1.9822,14.75494234,1,-0.083130019
15,Male,5.88,TV,TRUE,0.49,None,Urban,2.8812,2.9988,14.75494234,1,-0.228628376
11,Male,5.26,TV,TRUE,0.45,None,Urban,2.367,2.893,25.60749588,1,0.690921241
11,Female,3.84,TV,TRUE,0.35,None,Urban,1.344,2.496,47.03459638,1,3.117833838
15,Male,5.12,TV,TRUE,0.42,None,Urban,2.1504,2.9696,25.60749588,1,0.399924527
12,Male,4.67,TV,TRUE,0.37,None,Urban,1.7279,2.9421,12.6029654,1,-0.054030348
16,Male,5.28,TV,TRUE,0.49,None,Urban,2.5872,2.6928,25.60749588,1,1.06921697
16,Female,4.68,TV,TRUE,0.4,None,Urban,1.872,2.808,47.03459638,1,-0.548724762
13,Male,4.9,TV,TRUE,0.41,None,Urban,2.009,2.891,47.03459638,1,0.138027484
18,Male,6.4,TV,TRUE,0.48,None,Urban,3.072,3.328,25.60749588,1,0.469763738
18,Male,4.77,TV,TRUE,0.43,None,Urban,2.0511,2.7189,12.6029654,1,0.021628798
12,Female,5.15,TV,TRUE,0.36,None,Urban,1.854,3.296,25.60749588,1,1.237995064
18,Male,7.04,TV,TRUE,0.31,None,Urban,2.1824,4.8576,25.60749588,1,-2.533322353
13,Male,4.99,TV,TRUE,0.36,None,Urban,1.7964,3.1936,12.6029654,1,0.266066038
16,Female,4.13,TV,TRUE,0.34,None,Urban,1.4042,2.7258,47.03459638,1,0.78404019
14,Male,3.09,TV,TRUE,0.36,None,Urban,1.1124,1.9776,25.60749588,1,-2.533322353
14,Male,5.32,TV,TRUE,0.35,None,Urban,1.862,3.458,14.75494234,1,0.429024198
12,Female,4.53,TV,TRUE,0.35,None,Urban,1.5855,2.9445,47.03459638,1,0.82477973
14,Female,4.16,TV,TRUE,0.39,None,Urban,1.6224,2.5376,14.75494234,1,0.813139861
16,Female,4.01,TV,TRUE,0.45,None,Urban,1.8045,2.2055,47.03459638,1,-1.276216548
15,Male,3.75,TV,TRUE,0.49,None,Urban,1.8375,1.9125,25.60749588,1,0.097287944
15,Male,5.44,TV,TRUE,0.41,None,Urban,2.2304,3.2096,25.60749588,1,0.830599664
14,Female,5.43,TV,TRUE,0.45,None,Urban,2.4435,2.9865,47.03459638,1,0.25442617
18,Female,3.19,TV,TRUE,0.39,None,Urban,1.2441,1.9459,14.75494234,1,-1.474094313
13,Male,5.26,TV,TRUE,0.4,None,Urban,2.104,3.156,12.6029654,1,-0.461425748
16,Female,3.85,TV,TRUE,0.33,None,Urban,1.2705,2.5795,25.60749588,1,-1.08997865
12,Male,5.06,TV,TRUE,0.44,None,Urban,2.2264,2.8336,14.75494234,1,-0.56036463
14,Male,3.73,TV,TRUE,0.37,None,Urban,1.3801,2.3499,47.03459638,1,-1.957148859
17,Female,5.47,TV,TRUE,0.38,None,Urban,2.0786,3.3914,12.6029654,1,3.571788713
17,Female,4.37,TV,TRUE,0.45,None,Urban,1.9665,2.4035,47.03459638,1,0.731660781
15,Female,4.55,TV,TRUE,0.49,None,Urban,2.2295,2.3205,14.75494234,1,0.324265381
15,Female,6.13,TV,TRUE,0.43,None,Urban,2.6359,3.4941,47.03459638,1,0.236966367
17,Male,3.58,TV,TRUE,0.33,None,Urban,1.1814,2.3986,25.60749588,1,-0.863001213
11,Male,4.55,TV,TRUE,0.45,None,Urban,2.0475,2.5025,14.75494234,1,0.306805578
14,Female,3.68,TV,TRUE,0.31,None,Urban,1.1408,2.5392,47.03459638,1,0.300985644
15,Male,3.98,TV,TRUE,0.43,None,Urban,1.7114,2.2686,47.03459638,1,0.068188272
18,Female,4.45,TV,TRUE,0.42,None,Urban,1.869,2.581,47.03459638,1,-1.363515562
16,Female,5.7,TV,TRUE,0.46,None,Urban,2.622,3.078,47.03459638,1,0.574522555
11,Male,4.71,TV,TRUE,0.42,None,Urban,1.9782,2.7318,25.60749588,1,1.523171844
15,Male,3.96,TV,TRUE,0.49,None,Urban,1.9404,2.0196,47.03459638,1,-0.106409756
11,Male,4.88,TV,TRUE,0.4,None,Urban,1.952,2.928,47.03459638,1,0.17294709
12,Female,4.46,TV,TRUE,0.34,None,Urban,1.5164,2.9436,12.6029654,1,-1.951328925
11,Male,4.35,TV,TRUE,0.37,None,Urban,1.6095,2.7405,47.03459638,1,1.336933947
13,Female,4.06,TV,TRUE,0.38,None,Urban,1.5428,2.5172,47.03459638,1,-1.805830568
16,Male,5.64,TV,TRUE,0.35,None,Urban,1.974,3.666,47.03459638,1,-0.467245682
14,Male,5.59,TV,TRUE,0.33,None,Urban,1.8447,3.7453,14.75494234,1,-0.019110742
17,Female,5.65,TV,TRUE,0.38,None,Urban,2.147,3.503,47.03459638,1,-0.391586536
14,Female,4.62,TV,TRUE,0.31,None,Urban,1.4322,3.1878,12.6029654,1,0.399924527
15,Female,3.11,TV,TRUE,0.49,None,Urban,1.5239,1.5861,25.60749588,1,0.126387615
18,Female,6.61,TV,TRUE,0.41,None,Urban,2.7101,3.8999,47.03459638,1,-0.810621805
15,Male,3.17,TV,TRUE,0.5,None,Urban,1.585,1.585,25.60749588,1,0.94699835
15,Female,4.01,TV,TRUE,0.32,None,Urban,1.2832,2.7268,47.03459638,1,0.795680058
12,Female,4.03,TV,TRUE,0.3,None,Urban,1.209,2.821,47.03459638,1,-0.507985222
13,Male,3.09,TV,TRUE,0.41,None,Urban,1.2669,1.8231,47.03459638,1,1.162335918
15,Male,3.39,TV,TRUE,0.38,None,Urban,1.2882,2.1018,47.03459638,1,0.714200978
17,Female,3.4,TV,TRUE,0.46,None,Urban,1.564,1.836,47.03459638,1,0.359184987
13,Male,4.41,TV,TRUE,0.42,None,Urban,1.8522,2.5578,47.03459638,1,1.80252869
15,Male,3.03,TV,TRUE,0.49,None,Urban,1.4847,1.5453,25.60749588,1,0.178767024
15,Male,5.88,TV,TRUE,0.48,None,Urban,2.8224,3.0576,12.6029654,1,-0.141329362
16,Female,5.27,TV,TRUE,0.45,None,Urban,2.3715,2.8985,47.03459638,1,-0.636023776
16,Male,5.4,TV,TRUE,0.3,None,Urban,1.62,3.78,47.03459638,1,1.849088164
14,Female,4.68,TV,TRUE,0.38,None,Urban,1.7784,2.9016,47.03459638,1,0.09146801
12,Male,6.26,TV,TRUE,0.39,None,Urban,2.4414,3.8186,47.03459638,1,-0.96776003
18,Female,7.4,TV,TRUE,0.38,None,Urban,2.812,4.588,14.75494234,1,-0.909560688
16,Female,4.27,TV,TRUE,0.47,None,Urban,2.0069,2.2631,25.60749588,1,0.690921241
12,Male,7.72,TV,TRUE,0.39,None,Urban,3.0108,4.7092,25.60749588,1,-1.276216548
14,Male,3.91,TV,TRUE,0.45,None,Urban,1.7595,2.1505,47.03459638,1,2.04696593
14,Female,3.16,TV,TRUE,0.37,None,Urban,1.1692,1.9908,12.6029654,1,0.13220755
13,Female,5.78,TV,TRUE,0.44,None,Urban,2.5432,3.2368,47.03459638,1,0.958638218
11,Male,3.19,TV,TRUE,0.34,None,Urban,1.0846,2.1054,47.03459638,1,-0.531264959
13,Male,5.49,TV,TRUE,0.33,None,Urban,1.8117,3.6783,14.75494234,1,-1.386795299
18,Female,5.49,TV,TRUE,0.45,None,Urban,2.4705,3.0195,12.6029654,1,-0.72332279
12,Male,3.56,TV,TRUE,0.37,None,Urban,1.3172,2.2428,47.03459638,1,0.318445447
18,Female,4.23,TV,TRUE,0.42,None,Urban,1.7766,2.4534,25.60749588,1,-1.951328925
15,Male,3.23,TV,TRUE,0.41,None,Urban,1.3243,1.9057,25.60749588,1,0.504683344
16,Male,4.52,TV,TRUE,0.48,None,Urban,2.1696,2.3504,25.60749588,1,-0.80480187
17,Female,5.35,TV,TRUE,0.46,None,Urban,2.461,2.889,47.03459638,1,0.877159138
17,Male,4.92,TV,TRUE,0.34,None,Urban,1.6728,3.2472,12.6029654,1,0.353365053
13,Male,6.04,TV,TRUE,0.47,None,Urban,2.8388,3.2012,47.03459638,1,0.882979073
15,Male,5.06,TV,TRUE,0.47,None,Urban,2.3782,2.6818,47.03459638,1,-0.211168573
18,Male,5.17,TV,TRUE,0.43,None,Urban,2.2231,2.9469,47.03459638,1,-0.362486865
17,Male,4.22,TV,TRUE,0.34,None,Urban,1.4348,2.7852,47.03459638,1,1.086676773
13,Female,4.82,TV,TRUE,0.43,None,Urban,2.0726,2.7474,47.03459638,1,0.510503278
18,Male,4.84,TV,TRUE,0.44,None,Urban,2.1296,2.7104,47.03459638,1,0.446484001
16,Male,4.97,TV,TRUE,0.44,None,Urban,2.1868,2.7832,25.60749588,1,-0.269367916
17,Female,5.1,TV,TRUE,0.47,None,Urban,2.397,2.703,47.03459638,1,0.027448732
14,Female,3.44,TV,TRUE,0.41,None,Urban,1.4104,2.0296,25.60749588,1,-0.449785879
18,Female,7.09,TV,TRUE,0.48,None,Urban,3.4032,3.6868,47.03459638,1,1.261274801
13,Female,5.24,TV,TRUE,0.36,None,Urban,1.8864,3.3536,47.03459638,1,-0.56036463
16,Female,5.4,TV,TRUE,0.49,None,Urban,2.646,2.754,12.6029654,1,1.686130004
12,Male,3.97,TV,TRUE,0.31,None,Urban,1.2307,2.7393,47.03459638,1,-0.036570545
18,Male,4.41,TV,TRUE,0.34,None,Urban,1.4994,2.9106,25.60749588,1,-0.595284236
14,Male,3.3,TV,TRUE,0.41,None,Urban,1.353,1.947,12.6029654,1,0.574522555
13,Female,4.91,TV,TRUE,0.45,None,Urban,2.2095,2.7005,25.60749588,1,0.696741175
13,Female,4.96,TV,TRUE,0.31,None,Urban,1.5376,3.4224,25.60749588,1,0.074008207
12,Female,5.16,TV,TRUE,0.46,None,Urban,2.3736,2.7864,14.75494234,1,-0.76406233
14,Female,6.97,TV,TRUE,0.38,None,Urban,2.6486,4.3214,25.60749588,1,-0.787342068
16,Male,3.58,TV,TRUE,0.45,None,Urban,1.611,1.969,25.60749588,1,0.126387615
16,Female,4.57,TV,TRUE,0.43,None,Urban,1.9651,2.6049,25.60749588,1,-1.846570108
16,Male,4,TV,TRUE,0.32,None,Urban,1.28,2.72,25.60749588,1,-0.92702049
17,Male,4.59,TV,TRUE,0.4,None,Urban,1.836,2.754,47.03459638,1,-1.840750173
17,Female,4.26,TV,TRUE,0.43,None,Urban,1.8318,2.4282,12.6029654,1,-0.176248968
16,Male,5.87,TV,TRUE,0.4,None,Urban,2.348,3.522,47.03459638,1,-0.15296923
15,Female,5.21,TV,TRUE,0.38,None,Urban,1.9798,3.2302,14.75494234,1,-0.618563973
16,Male,3.64,TV,TRUE,0.49,None,Urban,1.7836,1.8564,47.03459638,1,0.143847418
14,Male,5.16,TV,TRUE,0.33,None,Urban,1.7028,3.4572,47.03459638,1,1.773429018
15,Female,5.24,TV,TRUE,0.49,None,Urban,2.5676,2.6724,47.03459638,1,-0.088949953
16,Male,3.72,TV,TRUE,0.39,None,Urban,1.4508,2.2692,47.03459638,1,0.13220755
14,Male,3.68,TV,TRUE,0.44,None,Urban,1.6192,2.0608,14.75494234,1,-1.124898256
13,Female,4.88,TV,TRUE,0.39,None,Urban,1.9032,2.9768,47.03459638,1,-0.624383908
13,Female,3.32,TV,TRUE,0.44,None,Urban,1.4608,1.8592,25.60749588,1,-0.205348639
16,Male,7.81,TV,TRUE,0.32,None,Urban,2.4992,5.3108,12.6029654,1,0.98773789
16,Female,4.05,TV,TRUE,0.49,None,Urban,1.9845,2.0655,14.75494234,1,0.533783015
16,Female,5.98,TV,TRUE,0.5,None,Urban,2.99,2.99,12.6029654,1,-1.526473722
11,Female,4.32,TV,TRUE,0.37,None,Urban,1.5984,2.7216,47.03459638,1,0.37664479
11,Male,4.55,TV,TRUE,0.39,None,Urban,1.7745,2.7755,14.75494234,1,0.650181701
13,Female,5.41,TV,TRUE,0.48,None,Urban,2.5968,2.8132,12.6029654,1,1.76178915
15,Female,4.62,TV,TRUE,0.31,None,Urban,1.4322,3.1878,47.03459638,1,-0.141329362
18,Female,4.03,TV,TRUE,0.38,None,Urban,1.5314,2.4986,47.03459638,1,-0.286827719
13,Female,3.81,TV,TRUE,0.46,None,Urban,1.7526,2.0574,47.03459638,1,0.365004921
14,Male,5.95,TV,TRUE,0.38,None,Urban,2.261,3.689,14.75494234,1,-0.490525419
12,Female,3.32,TV,TRUE,0.4,None,Urban,1.328,1.992,47.03459638,1,-0.670943382
15,Male,4.23,TV,TRUE,0.36,None,Urban,1.5228,2.7072,25.60749588,1,2.227383893
12,Female,3.57,TV,TRUE,0.46,None,Urban,1.6422,1.9278,14.75494234,1,-0.96776003
13,Female,7.77,TV,TRUE,0.44,None,Urban,3.4188,4.3512,25.60749588,1,-0.263547982
11,Female,4.91,TV,TRUE,0.37,None,Urban,1.8167,3.0933,25.60749588,1,1.400953224
17,Female,5.83,TV,TRUE,0.41,None,Urban,2.3903,3.4397,47.03459638,1,-2.533322353
16,Male,4.03,TV,TRUE,0.34,None,Urban,1.3702,2.6598,47.03459638,1,0.044908535
12,Male,5.54,TV,TRUE,0.34,None,Urban,1.8836,3.6564,12.6029654,1,1.255454867
14,Female,5.88,TV,TRUE,0.31,None,Urban,1.8228,4.0572,12.6029654,1,0.411564395
15,Male,4.67,TV,TRUE,0.35,None,Urban,1.6345,3.0355,25.60749588,1,-0.449785879
11,Male,4.48,TV,TRUE,0.48,None,Urban,2.1504,2.3296,47.03459638,1,-0.542904828
15,Male,4.73,TV,TRUE,0.45,None,Urban,2.1285,2.6015,25.60749588,1,1.197255524
17,Male,4.92,TV,TRUE,0.39,None,Urban,1.9188,3.0012,47.03459638,1,0.568702621
13,Male,3.81,TV,TRUE,0.39,None,Urban,1.4859,2.3241,14.75494234,1,-0.484705485
17,Female,4.76,TV,TRUE,0.37,None,Urban,1.7612,2.9988,47.03459638,1,0.283525841
15,Male,5.46,TV,TRUE,0.34,None,Urban,1.8564,3.6036,25.60749588,1,2.023686193
18,Male,4.81,TV,TRUE,0.5,None,Urban,2.405,2.405,25.60749588,1,-0.187888836
11,Female,3.28,TV,TRUE,0.42,None,Urban,1.3776,1.9024,12.6029654,1,-2.533322353
13,Male,5.07,TV,TRUE,0.48,None,Urban,2.4336,2.6364,47.03459638,1,-0.705862988
11,Female,5.47,TV,TRUE,0.45,None,Urban,2.4615,3.0085,25.60749588,1,0.78404019
14,Female,3.78,TV,TRUE,0.4,None,Urban,1.512,2.268,47.03459638,1,0.999377758
17,Male,5.4,TV,TRUE,0.45,None,Urban,2.43,2.97,47.03459638,1,-2.533322353
18,Female,5.87,TV,TRUE,0.48,None,Urban,2.8176,3.0524,47.03459638,1,1.162335918
18,Male,5.06,TV,TRUE,0.33,None,Urban,1.6698,3.3902,12.6029654,1,-0.333387193
18,Male,4.67,TV,TRUE,0.45,None,Urban,2.1015,2.5685,12.6029654,1,0.33590525
18,Female,4.65,TV,TRUE,0.49,None,Urban,2.2785,2.3715,25.60749588,1,1.918927375
18,Male,4.87,TV,TRUE,0.32,None,Urban,1.5584,3.3116,25.60749588,1,-0.996859702
13,Male,3.94,TV,TRUE,0.49,None,Urban,1.9306,2.0094,14.75494234,1,0.097287944
12,Male,5.02,TV,TRUE,0.48,None,Urban,2.4096,2.6104,47.03459638,1,0.388284658
15,Female,4.97,TV,TRUE,0.44,None,Urban,2.1868,2.7832,25.60749588,1,-0.240268245
15,Female,4.16,TV,TRUE,0.43,None,Urban,1.7888,2.3712,25.60749588,1,-0.205348639
14,Female,4.09,TV,TRUE,0.39,None,Urban,1.5951,2.4949,14.75494234,1,-0.23444831
13,Female,6.06,TV,TRUE,0.41,None,Urban,2.4846,3.5754,25.60749588,1,0.359184987
12,Male,5.88,TV,TRUE,0.5,None,Urban,2.94,2.94,25.60749588,1,-0.857181279
13,Male,5.29,TV,TRUE,0.38,None,Urban,2.0102,3.2798,47.03459638,1,0.82477973
12,Male,4.51,TV,TRUE,0.38,None,Urban,1.7138,2.7962,25.60749588,1,0.382464724
16,Female,4.84,TV,TRUE,0.31,None,Urban,1.5004,3.3396,47.03459638,1,0.341725184
18,Female,5.7,TV,TRUE,0.37,None,Urban,2.109,3.591,47.03459638,1,0.167127155
12,Female,5.09,TV,TRUE,0.36,None,Urban,1.8324,3.2576,14.75494234,1,0.120567681
13,Male,4.44,TV,TRUE,0.36,None,Urban,1.5984,2.8416,14.75494234,1,-0.182068902
17,Female,4.75,TV,TRUE,0.41,None,Urban,1.9475,2.8025,47.03459638,1,0.108927812
15,Male,3.88,TV,TRUE,0.33,None,Urban,1.2804,2.5996,25.60749588,1,-1.421714905
8,Male,3.39,TV,TRUE,0.43,None,Rural,1.4577,1.9323,12.6029654,1,1.319474144
8,Male,2.75,TV,TRUE,0.53,None,Rural,1.4575,1.2925,25.60749588,1,0.894618941
8,Female,2.4,TV,TRUE,0.44,None,Urban,1.056,1.344,25.60749588,1,0.300985644
8,Male,2.68,TV,TRUE,0.41,None,Urban,1.0988,1.5812,25.60749588,1,-0.979399899
8,Male,3.08,TV,TRUE,0.42,None,Rural,1.2936,1.7864,25.60749588,1,-2.533322353
8,Male,4.44,TV,TRUE,0.45,None,Urban,1.998,2.442,14.75494234,1,-0.350846996
8,Male,4.14,TV,TRUE,0.47,None,Rural,1.9458,2.1942,47.03459638,1,0.330085315
8,Male,2.96,TV,TRUE,0.56,None,Rural,1.6576,1.3024,47.03459638,1,-2.440203405
8,Female,2.03,TV,TRUE,0.47,None,Rural,0.9541,1.0759,12.6029654,1,-0.461425748
8,Female,6.02,TV,TRUE,0.44,None,Urban,2.6488,3.3712,14.75494234,1,0.161307221
8,Female,7.22,TV,TRUE,0.56,None,Urban,4.0432,3.1768,25.60749588,1,-0.595284236
8,Male,2.64,TV,TRUE,0.6,None,Urban,1.584,1.056,12.6029654,1,-0.088949953
8,Male,2.04,TV,TRUE,0.54,None,Urban,1.1016,0.9384,25.60749588,1,-2.533322353
8,Female,2.22,TV,TRUE,0.53,None,Rural,1.1766,1.0434,14.75494234,1,-0.339207128
8,Female,2.12,TV,TRUE,0.54,None,Urban,1.1448,0.9752,25.60749588,1,-0.07149015
8,Male,2.57,TV,TRUE,0.52,None,Rural,1.3364,1.2336,47.03459638,1,0.196226827
8,Female,2.71,TV,TRUE,0.54,None,Urban,1.4634,1.2466,12.6029654,1,0.120567681
8,Male,5.58,TV,TRUE,0.56,None,Rural,3.1248,2.4552,14.75494234,1,1.005197693
8,Female,5.03,TV,TRUE,0.56,None,Urban,2.8168,2.2132,12.6029654,1,0.085648075
8,Female,2.66,TV,TRUE,0.57,None,Rural,1.5162,1.1438,12.6029654,1,-1.188917533
8,Female,5.72,TV,TRUE,0.41,None,Urban,2.3452,3.3748,14.75494234,1,-0.269367916
8,Female,4.82,TV,TRUE,0.49,None,Urban,2.3618,2.4582,14.75494234,1,-0.222808442
8,Female,4.38,TV,TRUE,0.43,None,Rural,1.8834,2.4966,25.60749588,1,-0.27518785
8,Female,2.85,TV,TRUE,0.52,None,Urban,1.482,1.368,47.03459638,1,0.324265381
8,Male,2.06,TV,TRUE,0.55,None,Rural,1.133,0.927,25.60749588,1,0.138027484
8,Male,2.33,TV,TRUE,0.54,None,Rural,1.2582,1.0718,47.03459638,1,-0.420686208
8,Male,3.55,TV,TRUE,0.42,None,Urban,1.491,2.059,47.03459638,1,-0.577824433
8,Male,7.07,TV,TRUE,0.41,None,Urban,2.8987,4.1713,14.75494234,1,-0.985219833
8,Female,2.1,TV,TRUE,0.45,None,Rural,0.945,1.155,25.60749588,1,1.278734604
8,Male,2.99,TV,TRUE,0.58,None,Rural,1.7342,1.2558,12.6029654,1,1.400953224
8,Male,2.19,TV,TRUE,0.43,None,Urban,0.9417,1.2483,47.03459638,1,0.568702621
8,Female,7.2,TV,TRUE,0.57,None,Urban,4.104,3.096,47.03459638,1,0.289345775
8,Female,7.64,TV,TRUE,0.44,None,Urban,3.3616,4.2784,47.03459638,1,-0.135509428
8,Male,3.94,TV,TRUE,0.44,None,Rural,1.7336,2.2064,14.75494234,1,1.080856838
8,Female,2.83,TV,TRUE,0.49,None,Urban,1.3867,1.4433,47.03459638,1,0.405744461
8,Male,3.12,TV,TRUE,0.47,None,Urban,1.4664,1.6536,47.03459638,1,0.586162424
8,Male,2.07,TV,TRUE,0.57,None,Rural,1.1799,0.8901,14.75494234,1,0.49886341
8,Female,2.03,TV,TRUE,0.53,None,Urban,1.0759,0.9541,47.03459638,1,0.190406893
8,Female,6.28,TV,TRUE,0.51,None,Rural,3.2028,3.0772,12.6029654,1,-1.485734182
8,Female,2.46,TV,TRUE,0.55,None,Urban,1.353,1.107,25.60749588,1,-0.717502856
8,Female,2.47,TV,TRUE,0.44,None,Urban,1.0868,1.3832,47.03459638,1,0.09146801
8,Female,2.07,TV,TRUE,0.49,None,Urban,1.0143,1.0557,47.03459638,1,0.277705907
8,Male,5.41,TV,TRUE,0.52,None,Rural,2.8132,2.5968,47.03459638,1,-0.688403185
8,Male,8.06,TV,TRUE,0.44,None,Rural,3.5464,4.5136,47.03459638,1,0.760760453
8,Male,2.39,TV,TRUE,0.45,None,Urban,1.0755,1.3145,47.03459638,1,-0.583644368
8,Male,4.71,TV,TRUE,0.59,None,Rural,2.7789,1.9311,14.75494234,1,0.184586958
8,Female,2.37,TV,TRUE,0.47,None,Urban,1.1139,1.2561,47.03459638,1,-0.362486865
8,Female,6.52,TV,TRUE,0.47,None,Rural,3.0644,3.4556,25.60749588,1,0.347545118
8,Male,2.68,TV,TRUE,0.44,None,Urban,1.1792,1.5008,25.60749588,1,0.673461438
8,Male,2.73,TV,TRUE,0.56,None,Urban,1.5288,1.2012,12.6029654,1,-0.973579965
8,Female,2.27,TV,TRUE,0.44,None,Urban,0.9988,1.2712,47.03459638,1,-0.874641082
8,Female,6.82,TV,TRUE,0.43,None,Rural,2.9326,3.8874,47.03459638,1,-1.567213262
8,Male,2.93,TV,TRUE,0.54,None,Urban,1.5822,1.3478,47.03459638,1,0.120567681
8,Male,7.39,TV,TRUE,0.52,None,Urban,3.8428,3.5472,47.03459638,1,0.772400321
8,Female,4.93,TV,TRUE,0.43,None,Urban,2.1199,2.8101,25.60749588,1,1.528991778
8,Female,2.15,TV,TRUE,0.6,None,Rural,1.29,0.86,14.75494234,1,0.25442617
8,Female,5.52,TV,TRUE,0.58,None,Urban,3.2016,2.3184,47.03459638,1,-0.007470873
8,Female,3.33,TV,TRUE,0.42,None,Rural,1.3986,1.9314,14.75494234,1,0.923718613
8,Male,3,TV,TRUE,0.46,None,Rural,1.38,1.62,12.6029654,1,0.685101307
8,Female,2.88,TV,TRUE,0.43,None,Rural,1.2384,1.6416,47.03459638,1,0.248606235
8,Female,2.67,TV,TRUE,0.58,None,Urban,1.5486,1.1214,47.03459638,1,0.353365053
8,Male,2.38,TV,TRUE,0.43,None,Rural,1.0234,1.3566,47.03459638,1,-0.577824433
8,Male,2.44,TV,TRUE,0.54,None,Urban,1.3176,1.1224,25.60749588,1,-0.828081608
8,Male,2.86,TV,TRUE,0.5,None,Urban,1.43,1.43,47.03459638,1,-0.589464302
8,Female,2.69,TV,TRUE,0.51,None,Urban,1.3719,1.3181,47.03459638,1,-0.595284236
8,Female,3.74,TV,TRUE,0.45,None,Rural,1.683,2.057,25.60749588,1,-0.187888836
8,Female,2.51,TV,TRUE,0.5,None,Rural,1.255,1.255,14.75494234,1,-0.729142725
8,Female,4.03,TV,TRUE,0.43,None,Urban,1.7329,2.2971,14.75494234,1,0.33590525
8,Male,2.05,TV,TRUE,0.42,None,Urban,0.861,1.189,47.03459638,1,0.21368663
8,Female,3.41,TV,TRUE,0.46,None,Urban,1.5686,1.8414,47.03459638,1,-0.414866273
8,Male,6.02,TV,TRUE,0.56,None,Urban,3.3712,2.6488,47.03459638,1,2.425261658
8,Male,2.78,TV,TRUE,0.56,None,Urban,1.5568,1.2232,12.6029654,1,0.679281373
8,Male,2.61,TV,TRUE,0.43,None,Urban,1.1223,1.4877,47.03459638,1,-1.869849845
8,Male,2.84,TV,TRUE,0.57,None,Urban,1.6188,1.2212,12.6029654,1,1.179795721
8,Male,4.17,TV,TRUE,0.46,None,Urban,1.9182,2.2518,25.60749588,1,-1.584673065
8,Male,2.82,TV,TRUE,0.52,None,Urban,1.4664,1.3536,47.03459638,1,2.16918455
